index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
2417	between	61	91	s	s	1	1	210.69555308406322	s61-s91_cs-cs_o1-o1
2418	between	61	92	h	h	0	0	126.29000313816974	s61-s92_ch-ch_o0-o0
2420	between	61	92	k	k	0	0	131.52779367238713	s61-s92_ck-ck_o0-o0
2421	between	61	92	k	k	1	1	142.02705244932537	s61-s92_ck-ck_o1-o1
2422	between	61	92	s	s	0	0	242.12206692809755	s61-s92_cs-cs_o0-o0
2423	between	61	92	s	s	1	1	148.13859263103282	s61-s92_cs-cs_o1-o1
2424	between	61	94	h	h	0	0	104.03271916913097	s61-s94_ch-ch_o0-o0
2425	between	61	94	h	h	1	1	117.01437178024152	s61-s94_ch-ch_o1-o1
2426	between	61	94	k	k	0	0	118.55391082999527	s61-s94_ck-ck_o0-o0
2427	between	61	94	k	k	1	1	138.0439392205355	s61-s94_ck-ck_o1-o1
2428	between	61	94	s	s	0	0	286.7691425707715	s61-s94_cs-cs_o0-o0
2429	between	61	94	s	s	1	1	225.15596262979585	s61-s94_cs-cs_o1-o1
2430	between	61	95	h	h	0	0	92.57953075873874	s61-s95_ch-ch_o0-o0
2431	between	61	95	h	h	1	1	100.47558502746448	s61-s95_ch-ch_o1-o1
2432	between	61	95	k	k	0	0	96.06272827007528	s61-s95_ck-ck_o0-o0
2433	between	61	95	k	k	1	1	119.86950017463448	s61-s95_ck-ck_o1-o1
2434	between	61	95	s	s	0	0	130.6989836004411	s61-s95_cs-cs_o0-o0
2435	between	61	95	s	s	1	1	137.06714110272296	s61-s95_cs-cs_o1-o1
2436	between	61	97	h	h	0	0	117.92718675996818	s61-s97_ch-ch_o0-o0
2437	between	61	97	h	h	1	1	147.02565066457882	s61-s97_ch-ch_o1-o1
2438	between	61	97	k	k	0	0	128.50416451225473	s61-s97_ck-ck_o0-o0
2439	between	61	97	k	k	1	1	169.61693427349363	s61-s97_ck-ck_o1-o1
2440	between	61	97	s	s	0	0	142.13816961057972	s61-s97_cs-cs_o0-o0
2441	between	61	97	s	s	1	1	145.51189971509973	s61-s97_cs-cs_o1-o1
2442	between	61	99	h	h	0	0	93.78130187663727	s61-s99_ch-ch_o0-o0
2443	between	61	99	h	h	1	1	113.10295492570873	s61-s99_ch-ch_o1-o1
2444	between	61	99	k	k	0	0	97.13578158581947	s61-s99_ck-ck_o0-o0
2445	between	61	99	k	k	1	1	154.407925865411	s61-s99_ck-ck_o1-o1
2446	between	61	99	s	s	0	0	154.25003575727783	s61-s99_cs-cs_o0-o0
2447	between	61	99	s	s	1	1	142.85936664069445	s61-s99_cs-cs_o1-o1
2448	between	65	67	h	h	0	0	117.79073753427359	s65-s67_ch-ch_o0-o0
2449	between	65	67	h	h	1	1	123.00876990486658	s65-s67_ch-ch_o1-o1
2450	between	65	67	k	k	0	0	133.47119815042524	s65-s67_ck-ck_o0-o0
2451	between	65	67	k	k	1	1	111.54197525146277	s65-s67_ck-ck_o1-o1
2452	between	65	67	s	s	0	0	210.79560941777896	s65-s67_cs-cs_o0-o0
2453	between	65	67	s	s	1	1	154.15594700304476	s65-s67_cs-cs_o1-o1
2454	between	65	74	h	h	0	0	111.86957838679191	s65-s74_ch-ch_o0-o0
2455	between	65	74	h	h	1	1	100.52535039966132	s65-s74_ch-ch_o1-o1
2456	between	65	74	k	k	0	0	104.07642428709936	s65-s74_ck-ck_o0-o0
2458	between	65	74	s	s	0	0	178.56050804139872	s65-s74_cs-cs_o0-o0
2459	between	65	74	s	s	1	1	160.48910996419053	s65-s74_cs-cs_o1-o1
2460	between	65	76	h	h	0	0	131.20327508030434	s65-s76_ch-ch_o0-o0
2461	between	65	76	h	h	1	1	96.29428909923018	s65-s76_ch-ch_o1-o1
2462	between	65	76	k	k	0	0	115.52969495092135	s65-s76_ck-ck_o0-o0
2464	between	65	76	s	s	0	0	147.8086473204019	s65-s76_cs-cs_o0-o0
2465	between	65	76	s	s	1	1	144.52270750666685	s65-s76_cs-cs_o1-o1
2466	between	65	79	h	h	0	0	116.52764325064426	s65-s79_ch-ch_o0-o0
2467	between	65	79	h	h	1	1	114.01903471951402	s65-s79_ch-ch_o1-o1
2468	between	65	79	k	k	0	0	114.85028212094174	s65-s79_ck-ck_o0-o0
2469	between	65	79	k	k	1	1	130.76490414451976	s65-s79_ck-ck_o1-o1
2470	between	65	79	s	s	0	0	147.38365225927473	s65-s79_cs-cs_o0-o0
2471	between	65	79	s	s	1	1	124.3774850026075	s65-s79_cs-cs_o1-o1
2472	between	65	80	h	h	0	0	134.89882544689863	s65-s80_ch-ch_o0-o0
2473	between	65	80	h	h	1	1	132.50829670430326	s65-s80_ch-ch_o1-o1
2474	between	65	80	k	k	0	0	135.00649871799732	s65-s80_ck-ck_o0-o0
2475	between	65	80	k	k	1	1	159.5929607023393	s65-s80_ck-ck_o1-o1
2476	between	65	80	s	s	0	0	155.19683015294743	s65-s80_cs-cs_o0-o0
2477	between	65	80	s	s	1	1	137.04607159686938	s65-s80_cs-cs_o1-o1
2478	between	65	81	h	h	0	0	138.88502497592287	s65-s81_ch-ch_o0-o0
2479	between	65	81	h	h	1	1	146.91831727974994	s65-s81_ch-ch_o1-o1
2480	between	65	81	k	k	0	0	150.25459149962123	s65-s81_ck-ck_o0-o0
2481	between	65	81	k	k	1	1	171.75652357703018	s65-s81_ck-ck_o1-o1
2482	between	65	81	s	s	0	0	155.91195172879137	s65-s81_cs-cs_o0-o0
2483	between	65	81	s	s	1	1	148.4398867380156	s65-s81_cs-cs_o1-o1
2484	between	65	87	h	h	0	0	128.6002442440025	s65-s87_ch-ch_o0-o0
2485	between	65	87	h	h	1	1	114.59318583970982	s65-s87_ch-ch_o1-o1
2486	between	65	87	k	k	0	0	139.09020144431602	s65-s87_ck-ck_o0-o0
2487	between	65	87	k	k	1	1	119.47531396617504	s65-s87_ck-ck_o1-o1
2488	between	65	87	s	s	0	0	162.72711921937974	s65-s87_cs-cs_o0-o0
2489	between	65	87	s	s	1	1	211.71622223368362	s65-s87_cs-cs_o1-o1
2490	between	65	88	h	h	0	0	119.65355183074296	s65-s88_ch-ch_o0-o0
2491	between	65	88	h	h	1	1	120.26393331681237	s65-s88_ch-ch_o1-o1
2492	between	65	88	k	k	0	0	146.05595875722162	s65-s88_ck-ck_o0-o0
2493	between	65	88	k	k	1	1	148.8904097474407	s65-s88_ck-ck_o1-o1
2494	between	65	88	s	s	0	0	203.41277146531655	s65-s88_cs-cs_o0-o0
2495	between	65	88	s	s	1	1	178.3317176646438	s65-s88_cs-cs_o1-o1
2496	between	65	89	h	h	0	0	91.08871485327933	s65-s89_ch-ch_o0-o0
2497	between	65	89	h	h	1	1	98.56726405616511	s65-s89_ch-ch_o1-o1
2498	between	65	89	k	k	0	0	94.21487478729888	s65-s89_ck-ck_o0-o0
2499	between	65	89	k	k	1	1	90.8190737935278	s65-s89_ck-ck_o1-o1
2500	between	65	89	s	s	0	0	149.70189052668985	s65-s89_cs-cs_o0-o0
2501	between	65	89	s	s	1	1	120.28023756377388	s65-s89_cs-cs_o1-o1
2502	between	65	90	h	h	0	0	140.24081513948863	s65-s90_ch-ch_o0-o0
2503	between	65	90	h	h	1	1	113.53469281817563	s65-s90_ch-ch_o1-o1
2504	between	65	90	k	k	0	0	156.13665038322873	s65-s90_ck-ck_o0-o0
2505	between	65	90	k	k	1	1	167.01345655280173	s65-s90_ck-ck_o1-o1
2506	between	65	90	s	s	0	0	183.09760855421678	s65-s90_cs-cs_o0-o0
2507	between	65	90	s	s	1	1	215.0913382598699	s65-s90_cs-cs_o1-o1
2508	between	65	91	h	h	0	0	94.33814015958083	s65-s91_ch-ch_o0-o0
2509	between	65	91	h	h	1	1	92.50471687726443	s65-s91_ch-ch_o1-o1
2510	between	65	91	k	k	0	0	110.42905277640143	s65-s91_ck-ck_o0-o0
2511	between	65	91	k	k	1	1	132.06167406455808	s65-s91_ck-ck_o1-o1
2512	between	65	91	s	s	0	0	209.98801508387248	s65-s91_cs-cs_o0-o0
2513	between	65	91	s	s	1	1	215.27440962516158	s65-s91_cs-cs_o1-o1
2514	between	65	92	h	h	0	0	123.71647500087987	s65-s92_ch-ch_o0-o0
2516	between	65	92	k	k	0	0	139.7546642467166	s65-s92_ck-ck_o0-o0
2517	between	65	92	k	k	1	1	127.83157705305202	s65-s92_ck-ck_o1-o1
2518	between	65	92	s	s	0	0	264.2359617075802	s65-s92_cs-cs_o0-o0
2519	between	65	92	s	s	1	1	142.18855889531653	s65-s92_cs-cs_o1-o1
2520	between	65	94	h	h	0	0	111.21855029798316	s65-s94_ch-ch_o0-o0
2521	between	65	94	h	h	1	1	118.42499614339624	s65-s94_ch-ch_o1-o1
2522	between	65	94	k	k	0	0	128.98035801072754	s65-s94_ck-ck_o0-o0
2523	between	65	94	k	k	1	1	139.24676335160396	s65-s94_ck-ck_o1-o1
2524	between	65	94	s	s	0	0	279.23474220855576	s65-s94_cs-cs_o0-o0
2525	between	65	94	s	s	1	1	239.89226848078397	s65-s94_cs-cs_o1-o1
2526	between	65	95	h	h	0	0	99.6180569611716	s65-s95_ch-ch_o0-o0
2527	between	65	95	h	h	1	1	97.23443743097167	s65-s95_ch-ch_o1-o1
2528	between	65	95	k	k	0	0	104.06657260848725	s65-s95_ck-ck_o0-o0
2529	between	65	95	k	k	1	1	100.02633618318406	s65-s95_ck-ck_o1-o1
2530	between	65	95	s	s	0	0	138.31973506506046	s65-s95_cs-cs_o0-o0
2531	between	65	95	s	s	1	1	140.78667649591944	s65-s95_cs-cs_o1-o1
2532	between	65	97	h	h	0	0	126.1197702771332	s65-s97_ch-ch_o0-o0
2533	between	65	97	h	h	1	1	125.33087745311688	s65-s97_ch-ch_o1-o1
2534	between	65	97	k	k	0	0	143.6019114044698	s65-s97_ck-ck_o0-o0
2535	between	65	97	k	k	1	1	142.30857183536477	s65-s97_ck-ck_o1-o1
2536	between	65	97	s	s	0	0	139.18014781202416	s65-s97_cs-cs_o0-o0
2537	between	65	97	s	s	1	1	131.75054983222535	s65-s97_cs-cs_o1-o1
2538	between	65	99	h	h	0	0	104.97619734457245	s65-s99_ch-ch_o0-o0
2539	between	65	99	h	h	1	1	119.61507677882584	s65-s99_ch-ch_o1-o1
2540	between	65	99	k	k	0	0	114.89692431906337	s65-s99_ck-ck_o0-o0
2541	between	65	99	k	k	1	1	144.23276280283625	s65-s99_ck-ck_o1-o1
2542	between	65	99	s	s	0	0	127.72669787011993	s65-s99_cs-cs_o0-o0
2543	between	65	99	s	s	1	1	143.12049071108714	s65-s99_cs-cs_o1-o1
2544	between	67	74	h	h	0	0	146.48208247515103	s67-s74_ch-ch_o0-o0
2545	between	67	74	h	h	1	1	140.7315750054109	s67-s74_ch-ch_o1-o1
2546	between	67	74	k	k	0	0	133.96853049848568	s67-s74_ck-ck_o0-o0
2548	between	67	74	s	s	0	0	236.94123684384004	s67-s74_cs-cs_o0-o0
2549	between	67	74	s	s	1	1	185.54469359121293	s67-s74_cs-cs_o1-o1
2550	between	67	76	h	h	0	0	132.0859364104103	s67-s76_ch-ch_o0-o0
2551	between	67	76	h	h	1	1	82.68740700144124	s67-s76_ch-ch_o1-o1
2552	between	67	76	k	k	0	0	105.63842303778398	s67-s76_ck-ck_o0-o0
2554	between	67	76	s	s	0	0	142.06752466282578	s67-s76_cs-cs_o0-o0
2555	between	67	76	s	s	1	1	141.46948598644173	s67-s76_cs-cs_o1-o1
2556	between	67	79	h	h	0	0	135.31211474501146	s67-s79_ch-ch_o0-o0
2557	between	67	79	h	h	1	1	119.0370194019871	s67-s79_ch-ch_o1-o1
2558	between	67	79	k	k	0	0	129.32587991293056	s67-s79_ck-ck_o0-o0
2559	between	67	79	k	k	1	1	124.35770919392124	s67-s79_ck-ck_o1-o1
2560	between	67	79	s	s	0	0	168.01543572522652	s67-s79_cs-cs_o0-o0
2561	between	67	79	s	s	1	1	127.7884929993427	s67-s79_cs-cs_o1-o1
2562	between	67	80	h	h	0	0	145.51461344279286	s67-s80_ch-ch_o0-o0
2563	between	67	80	h	h	1	1	99.75805304083445	s67-s80_ch-ch_o1-o1
2564	between	67	80	k	k	0	0	155.1514112974193	s67-s80_ck-ck_o0-o0
2565	between	67	80	k	k	1	1	156.20604755959997	s67-s80_ck-ck_o1-o1
2566	between	67	80	s	s	0	0	150.77506354520517	s67-s80_cs-cs_o0-o0
2567	between	67	80	s	s	1	1	138.56440326976994	s67-s80_cs-cs_o1-o1
2568	between	67	81	h	h	0	0	95.09473290875178	s67-s81_ch-ch_o0-o0
2569	between	67	81	h	h	1	1	76.12626425267075	s67-s81_ch-ch_o1-o1
2570	between	67	81	k	k	0	0	95.92332220531846	s67-s81_ck-ck_o0-o0
2571	between	67	81	k	k	1	1	153.14409111009272	s67-s81_ck-ck_o1-o1
2572	between	67	81	s	s	0	0	215.80922259135045	s67-s81_cs-cs_o0-o0
2573	between	67	81	s	s	1	1	183.41956903240865	s67-s81_cs-cs_o1-o1
2574	between	67	87	h	h	0	0	115.24402185802965	s67-s87_ch-ch_o0-o0
2575	between	67	87	h	h	1	1	95.02185169642044	s67-s87_ch-ch_o1-o1
2576	between	67	87	k	k	0	0	96.99818035728755	s67-s87_ck-ck_o0-o0
2577	between	67	87	k	k	1	1	101.29021878612495	s67-s87_ck-ck_o1-o1
2578	between	67	87	s	s	0	0	212.81014185243268	s67-s87_cs-cs_o0-o0
2579	between	67	87	s	s	1	1	205.07758599810631	s67-s87_cs-cs_o1-o1
2580	between	67	88	h	h	0	0	145.17807433252202	s67-s88_ch-ch_o0-o0
2581	between	67	88	h	h	1	1	147.4078805104226	s67-s88_ch-ch_o1-o1
2582	between	67	88	k	k	0	0	173.08442833200039	s67-s88_ck-ck_o0-o0
2583	between	67	88	k	k	1	1	164.03195997814535	s67-s88_ck-ck_o1-o1
2584	between	67	88	s	s	0	0	229.31343841583274	s67-s88_cs-cs_o0-o0
2585	between	67	88	s	s	1	1	187.57729009518414	s67-s88_cs-cs_o1-o1
2586	between	67	89	h	h	0	0	97.23426956236834	s67-s89_ch-ch_o0-o0
2587	between	67	89	h	h	1	1	101.89787583349606	s67-s89_ch-ch_o1-o1
2588	between	67	89	k	k	0	0	82.66240781233988	s67-s89_ck-ck_o0-o0
2589	between	67	89	k	k	1	1	91.22137253235479	s67-s89_ck-ck_o1-o1
2590	between	67	89	s	s	0	0	151.17221434383512	s67-s89_cs-cs_o0-o0
2591	between	67	89	s	s	1	1	107.77846172027324	s67-s89_cs-cs_o1-o1
2592	between	67	90	h	h	0	0	120.29369216295986	s67-s90_ch-ch_o0-o0
2593	between	67	90	h	h	1	1	110.85861662865318	s67-s90_ch-ch_o1-o1
2594	between	67	90	k	k	0	0	134.30095969091605	s67-s90_ck-ck_o0-o0
2595	between	67	90	k	k	1	1	156.65842999279357	s67-s90_ck-ck_o1-o1
2596	between	67	90	s	s	0	0	136.21688854930042	s67-s90_cs-cs_o0-o0
2597	between	67	90	s	s	1	1	160.2328580231097	s67-s90_cs-cs_o1-o1
2598	between	67	91	h	h	0	0	112.17808601480799	s67-s91_ch-ch_o0-o0
2599	between	67	91	h	h	1	1	104.84132178389225	s67-s91_ch-ch_o1-o1
2600	between	67	91	k	k	0	0	109.6433123009224	s67-s91_ck-ck_o0-o0
2601	between	67	91	k	k	1	1	119.2944625267153	s67-s91_ck-ck_o1-o1
2602	between	67	91	s	s	0	0	213.16099659443648	s67-s91_cs-cs_o0-o0
2603	between	67	91	s	s	1	1	187.54639394438666	s67-s91_cs-cs_o1-o1
2604	between	67	92	h	h	0	0	103.12636245344014	s67-s92_ch-ch_o0-o0
2606	between	67	92	k	k	0	0	107.11823122487726	s67-s92_ck-ck_o0-o0
2607	between	67	92	k	k	1	1	110.16081356639621	s67-s92_ck-ck_o1-o1
2608	between	67	92	s	s	0	0	253.2466194278261	s67-s92_cs-cs_o0-o0
2609	between	67	92	s	s	1	1	126.601426230008	s67-s92_cs-cs_o1-o1
2610	between	67	94	h	h	0	0	119.02561117902994	s67-s94_ch-ch_o0-o0
2611	between	67	94	h	h	1	1	120.36392057512798	s67-s94_ch-ch_o1-o1
2612	between	67	94	k	k	0	0	122.36234722646935	s67-s94_ck-ck_o0-o0
2613	between	67	94	k	k	1	1	131.84548808197303	s67-s94_ck-ck_o1-o1
2614	between	67	94	s	s	0	0	312.8865103240449	s67-s94_cs-cs_o0-o0
2615	between	67	94	s	s	1	1	225.96802856569502	s67-s94_cs-cs_o1-o1
2616	between	67	95	h	h	0	0	94.14822110790716	s67-s95_ch-ch_o0-o0
2617	between	67	95	h	h	1	1	101.24267498971301	s67-s95_ch-ch_o1-o1
2618	between	67	95	k	k	0	0	100.29883309143369	s67-s95_ck-ck_o0-o0
2619	between	67	95	k	k	1	1	91.43050454025084	s67-s95_ck-ck_o1-o1
2620	between	67	95	s	s	0	0	148.8597392984588	s67-s95_cs-cs_o0-o0
2621	between	67	95	s	s	1	1	125.81248546645055	s67-s95_cs-cs_o1-o1
2622	between	67	97	h	h	0	0	89.79681214251521	s67-s97_ch-ch_o0-o0
2623	between	67	97	h	h	1	1	106.65419394180515	s67-s97_ch-ch_o1-o1
2624	between	67	97	k	k	0	0	99.67521103488136	s67-s97_ck-ck_o0-o0
2625	between	67	97	k	k	1	1	122.47646317443701	s67-s97_ck-ck_o1-o1
2626	between	67	97	s	s	0	0	148.7503258887427	s67-s97_cs-cs_o0-o0
2627	between	67	97	s	s	1	1	148.23887416050056	s67-s97_cs-cs_o1-o1
2628	between	67	99	h	h	0	0	102.37453465781616	s67-s99_ch-ch_o0-o0
2629	between	67	99	h	h	1	1	98.01976677715494	s67-s99_ch-ch_o1-o1
2630	between	67	99	k	k	0	0	97.91682987729472	s67-s99_ck-ck_o0-o0
2631	between	67	99	k	k	1	1	146.49100510039142	s67-s99_ck-ck_o1-o1
2632	between	67	99	s	s	0	0	151.93915688063177	s67-s99_cs-cs_o0-o0
2633	between	67	99	s	s	1	1	138.2601896341092	s67-s99_cs-cs_o1-o1
2634	between	74	76	h	h	0	0	188.19735269845776	s74-s76_ch-ch_o0-o0
2635	between	74	76	h	h	1	1	114.97717934421757	s74-s76_ch-ch_o1-o1
2636	between	74	76	k	k	0	0	115.04493792270334	s74-s76_ck-ck_o0-o0
2638	between	74	76	s	s	0	0	188.42022148618918	s74-s76_cs-cs_o0-o0
2639	between	74	76	s	s	1	1	207.1102532004484	s74-s76_cs-cs_o1-o1
2640	between	74	79	h	h	0	0	124.47608662276208	s74-s79_ch-ch_o0-o0
2641	between	74	79	h	h	1	1	110.41729246839463	s74-s79_ch-ch_o1-o1
2642	between	74	79	k	k	0	0	113.35541582543757	s74-s79_ck-ck_o0-o0
2644	between	74	79	s	s	0	0	176.84463487924032	s74-s79_cs-cs_o0-o0
2645	between	74	79	s	s	1	1	139.99891613526577	s74-s79_cs-cs_o1-o1
2646	between	74	80	h	h	0	0	139.57699291090427	s74-s80_ch-ch_o0-o0
2647	between	74	80	h	h	1	1	144.36786705938133	s74-s80_ch-ch_o1-o1
2648	between	74	80	k	k	0	0	143.73566434220228	s74-s80_ck-ck_o0-o0
2650	between	74	80	s	s	0	0	200.00025245135078	s74-s80_cs-cs_o0-o0
2651	between	74	80	s	s	1	1	197.3738048811153	s74-s80_cs-cs_o1-o1
2652	between	74	81	h	h	0	0	141.7433713316499	s74-s81_ch-ch_o0-o0
2653	between	74	81	h	h	1	1	154.9489975294119	s74-s81_ch-ch_o1-o1
2654	between	74	81	k	k	0	0	144.26185111123303	s74-s81_ck-ck_o0-o0
2656	between	74	81	s	s	0	0	256.24057176905694	s74-s81_cs-cs_o0-o0
2657	between	74	81	s	s	1	1	214.6901144714818	s74-s81_cs-cs_o1-o1
2658	between	74	87	h	h	0	0	139.14405709417153	s74-s87_ch-ch_o0-o0
2659	between	74	87	h	h	1	1	154.2271776234953	s74-s87_ch-ch_o1-o1
2660	between	74	87	k	k	0	0	142.66981563286302	s74-s87_ck-ck_o0-o0
2662	between	74	87	s	s	0	0	226.46915992653567	s74-s87_cs-cs_o0-o0
2663	between	74	87	s	s	1	1	216.6684217479002	s74-s87_cs-cs_o1-o1
2664	between	74	88	h	h	0	0	155.22386915279546	s74-s88_ch-ch_o0-o0
2665	between	74	88	h	h	1	1	130.19145904564127	s74-s88_ch-ch_o1-o1
2666	between	74	88	k	k	0	0	158.57415507230039	s74-s88_ck-ck_o0-o0
2668	between	74	88	s	s	0	0	199.27577803394462	s74-s88_cs-cs_o0-o0
2669	between	74	88	s	s	1	1	192.18445322658837	s74-s88_cs-cs_o1-o1
2670	between	74	89	h	h	0	0	115.2498185667998	s74-s89_ch-ch_o0-o0
2671	between	74	89	h	h	1	1	143.247473444647	s74-s89_ch-ch_o1-o1
2672	between	74	89	k	k	0	0	117.97206939373024	s74-s89_ck-ck_o0-o0
2674	between	74	89	s	s	0	0	200.25316599862174	s74-s89_cs-cs_o0-o0
2675	between	74	89	s	s	1	1	167.5469048901922	s74-s89_cs-cs_o1-o1
2676	between	74	90	h	h	0	0	128.83675023906125	s74-s90_ch-ch_o0-o0
2677	between	74	90	h	h	1	1	106.97299080238845	s74-s90_ch-ch_o1-o1
2678	between	74	90	k	k	0	0	143.59401165521612	s74-s90_ck-ck_o0-o0
2680	between	74	90	s	s	0	0	213.69116205716915	s74-s90_cs-cs_o0-o0
2681	between	74	90	s	s	1	1	200.114633593599	s74-s90_cs-cs_o1-o1
2682	between	74	91	h	h	0	0	138.27123281689336	s74-s91_ch-ch_o0-o0
2683	between	74	91	h	h	1	1	129.05124705066655	s74-s91_ch-ch_o1-o1
2684	between	74	91	k	k	0	0	123.32399933437364	s74-s91_ck-ck_o0-o0
2686	between	74	91	s	s	0	0	215.63564687191246	s74-s91_cs-cs_o0-o0
2687	between	74	91	s	s	1	1	219.93323802412672	s74-s91_cs-cs_o1-o1
2688	between	74	92	h	h	0	0	123.40758895012358	s74-s92_ch-ch_o0-o0
2690	between	74	92	k	k	0	0	139.09914725288715	s74-s92_ck-ck_o0-o0
2692	between	74	92	s	s	0	0	295.9635936185008	s74-s92_cs-cs_o0-o0
2693	between	74	92	s	s	1	1	160.00026476380026	s74-s92_cs-cs_o1-o1
2694	between	74	94	h	h	0	0	121.11289178850959	s74-s94_ch-ch_o0-o0
2695	between	74	94	h	h	1	1	147.97312602216925	s74-s94_ch-ch_o1-o1
2696	between	74	94	k	k	0	0	139.19308691378433	s74-s94_ck-ck_o0-o0
2698	between	74	94	s	s	0	0	339.5635987237622	s74-s94_cs-cs_o0-o0
2699	between	74	94	s	s	1	1	214.92662355918608	s74-s94_cs-cs_o1-o1
2700	between	74	95	h	h	0	0	111.91940004793844	s74-s95_ch-ch_o0-o0
2701	between	74	95	h	h	1	1	117.31754465336525	s74-s95_ch-ch_o1-o1
2702	between	74	95	k	k	0	0	101.25459613330945	s74-s95_ck-ck_o0-o0
2704	between	74	95	s	s	0	0	158.2405899661193	s74-s95_cs-cs_o0-o0
2705	between	74	95	s	s	1	1	156.4750354799012	s74-s95_cs-cs_o1-o1
2706	between	74	97	h	h	0	0	141.04025104410772	s74-s97_ch-ch_o0-o0
2707	between	74	97	h	h	1	1	159.5425180371809	s74-s97_ch-ch_o1-o1
2708	between	74	97	k	k	0	0	136.59900893152633	s74-s97_ck-ck_o0-o0
2710	between	74	97	s	s	0	0	185.40533808386445	s74-s97_cs-cs_o0-o0
2711	between	74	97	s	s	1	1	154.77319689021303	s74-s97_cs-cs_o1-o1
2712	between	74	99	h	h	0	0	119.42355070689965	s74-s99_ch-ch_o0-o0
2713	between	74	99	h	h	1	1	117.46639372960989	s74-s99_ch-ch_o1-o1
2714	between	74	99	k	k	0	0	104.89639276943797	s74-s99_ck-ck_o0-o0
2716	between	74	99	s	s	0	0	208.08320748743245	s74-s99_cs-cs_o0-o0
2717	between	74	99	s	s	1	1	155.25751675177838	s74-s99_cs-cs_o1-o1
2718	between	76	79	h	h	0	0	168.56137016233228	s76-s79_ch-ch_o0-o0
2719	between	76	79	h	h	1	1	112.91092540055975	s76-s79_ch-ch_o1-o1
2720	between	76	79	k	k	0	0	120.58173114607013	s76-s79_ck-ck_o0-o0
2722	between	76	79	s	s	0	0	148.45814163788827	s76-s79_cs-cs_o0-o0
2723	between	76	79	s	s	1	1	148.03513402072272	s76-s79_cs-cs_o1-o1
2724	between	76	80	h	h	0	0	177.39456966881403	s76-s80_ch-ch_o0-o0
2725	between	76	80	h	h	1	1	103.20128178579984	s76-s80_ch-ch_o1-o1
2726	between	76	80	k	k	0	0	161.05457303878939	s76-s80_ck-ck_o0-o0
2728	between	76	80	s	s	0	0	130.64776160694856	s76-s80_cs-cs_o0-o0
2729	between	76	80	s	s	1	1	116.95343896471326	s76-s80_cs-cs_o1-o1
2730	between	76	81	h	h	0	0	153.9265811099227	s76-s81_ch-ch_o0-o0
2731	between	76	81	h	h	1	1	99.5913490001636	s76-s81_ch-ch_o1-o1
2732	between	76	81	k	k	0	0	120.55023502746	s76-s81_ck-ck_o0-o0
2734	between	76	81	s	s	0	0	156.97859657993087	s76-s81_cs-cs_o0-o0
2735	between	76	81	s	s	1	1	179.35556228497148	s76-s81_cs-cs_o1-o1
2736	between	76	87	h	h	0	0	160.184578938587	s76-s87_ch-ch_o0-o0
2737	between	76	87	h	h	1	1	86.58722817164436	s76-s87_ch-ch_o1-o1
2738	between	76	87	k	k	0	0	103.00033478851198	s76-s87_ck-ck_o0-o0
2740	between	76	87	s	s	0	0	188.42255441862082	s76-s87_cs-cs_o0-o0
2741	between	76	87	s	s	1	1	228.37859905868115	s76-s87_cs-cs_o1-o1
2742	between	76	88	h	h	0	0	166.90758695433746	s76-s88_ch-ch_o0-o0
2743	between	76	88	h	h	1	1	125.16962696786139	s76-s88_ch-ch_o1-o1
2744	between	76	88	k	k	0	0	155.1115544659953	s76-s88_ck-ck_o0-o0
2746	between	76	88	s	s	0	0	206.06238530580416	s76-s88_cs-cs_o0-o0
2747	between	76	88	s	s	1	1	192.38346358542236	s76-s88_cs-cs_o1-o1
2748	between	76	89	h	h	0	0	139.74819981274177	s76-s89_ch-ch_o0-o0
2749	between	76	89	h	h	1	1	86.19857906233301	s76-s89_ch-ch_o1-o1
2750	between	76	89	k	k	0	0	89.97213261483286	s76-s89_ck-ck_o0-o0
2752	between	76	89	s	s	0	0	133.18567129795903	s76-s89_cs-cs_o0-o0
2753	between	76	89	s	s	1	1	112.30272811726086	s76-s89_cs-cs_o1-o1
2754	between	76	90	h	h	0	0	173.3730786585565	s76-s90_ch-ch_o0-o0
2755	between	76	90	h	h	1	1	93.69944679173491	s76-s90_ch-ch_o1-o1
2756	between	76	90	k	k	0	0	145.53731705618245	s76-s90_ck-ck_o0-o0
2758	between	76	90	s	s	0	0	151.90252496901536	s76-s90_cs-cs_o0-o0
2759	between	76	90	s	s	1	1	184.52096345431102	s76-s90_cs-cs_o1-o1
2760	between	76	91	h	h	0	0	138.73461744988262	s76-s91_ch-ch_o0-o0
2761	between	76	91	h	h	1	1	88.83407469556195	s76-s91_ch-ch_o1-o1
2762	between	76	91	k	k	0	0	105.90534112314752	s76-s91_ck-ck_o0-o0
2764	between	76	91	s	s	0	0	202.87092207273474	s76-s91_cs-cs_o0-o0
2765	between	76	91	s	s	1	1	228.2127856312101	s76-s91_cs-cs_o1-o1
2766	between	76	92	h	h	0	0	162.15522883064574	s76-s92_ch-ch_o0-o0
2768	between	76	92	k	k	0	0	127.0540378527302	s76-s92_ck-ck_o0-o0
2770	between	76	92	s	s	0	0	235.35482202215323	s76-s92_cs-cs_o0-o0
2771	between	76	92	s	s	1	1	136.46087497679127	s76-s92_cs-cs_o1-o1
2772	between	76	94	h	h	0	0	159.23693664119065	s76-s94_ch-ch_o0-o0
