index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
2443	between	61	99	h	h	1	1	113.2823705533927	s61-s99_ch-ch_o1-o1
2444	between	61	99	k	k	0	0	97.334753271156	s61-s99_ck-ck_o0-o0
2445	between	61	99	k	k	1	1	154.62162372778414	s61-s99_ck-ck_o1-o1
2446	between	61	99	s	s	0	0	154.63494329147687	s61-s99_cs-cs_o0-o0
2447	between	61	99	s	s	1	1	143.04625382466463	s61-s99_cs-cs_o1-o1
2448	between	65	67	h	h	0	0	118.11186236293759	s65-s67_ch-ch_o0-o0
2449	between	65	67	h	h	1	1	123.06332873695852	s65-s67_ch-ch_o1-o1
2450	between	65	67	k	k	0	0	133.58168482226648	s65-s67_ck-ck_o0-o0
2451	between	65	67	k	k	1	1	111.75603371896356	s65-s67_ck-ck_o1-o1
2452	between	65	67	s	s	0	0	210.90846977210165	s65-s67_cs-cs_o0-o0
2453	between	65	67	s	s	1	1	154.23013770119516	s65-s67_cs-cs_o1-o1
2454	between	65	74	h	h	0	0	112.04406919796645	s65-s74_ch-ch_o0-o0
2455	between	65	74	h	h	1	1	100.6255944777617	s65-s74_ch-ch_o1-o1
2456	between	65	74	k	k	0	0	104.17276136200701	s65-s74_ck-ck_o0-o0
2457	between	65	74	k	k	1	1	126.2704319538203	s65-s74_ck-ck_o1-o1
2458	between	65	74	s	s	0	0	178.69704198542004	s65-s74_cs-cs_o0-o0
2459	between	65	74	s	s	1	1	160.7430750346671	s65-s74_cs-cs_o1-o1
2460	between	65	76	h	h	0	0	131.53939976624565	s65-s76_ch-ch_o0-o0
2461	between	65	76	h	h	1	1	96.47702899679176	s65-s76_ch-ch_o1-o1
2462	between	65	76	k	k	0	0	115.60217016107946	s65-s76_ck-ck_o0-o0
2463	between	65	76	k	k	1	1	120.03560870796456	s65-s76_ck-ck_o1-o1
2464	between	65	76	s	s	0	0	148.0073316090851	s65-s76_cs-cs_o0-o0
2465	between	65	76	s	s	1	1	144.77908840328632	s65-s76_cs-cs_o1-o1
2466	between	65	79	h	h	0	0	116.69688493283627	s65-s79_ch-ch_o0-o0
2467	between	65	79	h	h	1	1	114.20344346026941	s65-s79_ch-ch_o1-o1
2468	between	65	79	k	k	0	0	114.95414123622425	s65-s79_ck-ck_o0-o0
2469	between	65	79	k	k	1	1	130.81378595962207	s65-s79_ck-ck_o1-o1
2470	between	65	79	s	s	0	0	147.62027702676852	s65-s79_cs-cs_o0-o0
2471	between	65	79	s	s	1	1	124.90709616258006	s65-s79_cs-cs_o1-o1
2472	between	65	80	h	h	0	0	135.03629589393992	s65-s80_ch-ch_o0-o0
2473	between	65	80	h	h	1	1	132.8154926043342	s65-s80_ch-ch_o1-o1
2474	between	65	80	k	k	0	0	135.20966493480157	s65-s80_ck-ck_o0-o0
2475	between	65	80	k	k	1	1	159.91973627812902	s65-s80_ck-ck_o1-o1
2476	between	65	80	s	s	0	0	155.34730017817287	s65-s80_cs-cs_o0-o0
2477	between	65	80	s	s	1	1	137.2797484017714	s65-s80_cs-cs_o1-o1
2478	between	65	81	h	h	0	0	139.15258840960016	s65-s81_ch-ch_o0-o0
2479	between	65	81	h	h	1	1	146.98724837113886	s65-s81_ch-ch_o1-o1
2480	between	65	81	k	k	0	0	150.4508260316119	s65-s81_ck-ck_o0-o0
2481	between	65	81	k	k	1	1	171.9682602632248	s65-s81_ck-ck_o1-o1
2482	between	65	81	s	s	0	0	156.03229158320846	s65-s81_cs-cs_o0-o0
2483	between	65	81	s	s	1	1	148.60912970780612	s65-s81_cs-cs_o1-o1
2484	between	65	87	h	h	0	0	128.79682832550296	s65-s87_ch-ch_o0-o0
2485	between	65	87	h	h	1	1	114.77690758677538	s65-s87_ch-ch_o1-o1
2486	between	65	87	k	k	0	0	139.21044290329542	s65-s87_ck-ck_o0-o0
2487	between	65	87	k	k	1	1	119.52833923203966	s65-s87_ck-ck_o1-o1
2488	between	65	87	s	s	0	0	162.78710273108595	s65-s87_cs-cs_o0-o0
2489	between	65	87	s	s	1	1	211.96565300805375	s65-s87_cs-cs_o1-o1
2490	between	65	88	h	h	0	0	119.8447385079698	s65-s88_ch-ch_o0-o0
2491	between	65	88	h	h	1	1	120.30414581156595	s65-s88_ch-ch_o1-o1
2492	between	65	88	k	k	0	0	146.16949257591202	s65-s88_ck-ck_o0-o0
2493	between	65	88	k	k	1	1	149.07274497664076	s65-s88_ck-ck_o1-o1
2494	between	65	88	s	s	0	0	203.72338710932277	s65-s88_cs-cs_o0-o0
2495	between	65	88	s	s	1	1	178.43198979639928	s65-s88_cs-cs_o1-o1
2496	between	65	89	h	h	0	0	91.34001148886209	s65-s89_ch-ch_o0-o0
2497	between	65	89	h	h	1	1	98.64659039651681	s65-s89_ch-ch_o1-o1
2498	between	65	89	k	k	0	0	94.29571885690869	s65-s89_ck-ck_o0-o0
2499	between	65	89	k	k	1	1	91.13222492320028	s65-s89_ck-ck_o1-o1
2500	between	65	89	s	s	0	0	149.7960027097844	s65-s89_cs-cs_o0-o0
2501	between	65	89	s	s	1	1	120.51076863855246	s65-s89_cs-cs_o1-o1
2502	between	65	90	h	h	0	0	140.4456210910329	s65-s90_ch-ch_o0-o0
2503	between	65	90	h	h	1	1	113.76483681718524	s65-s90_ch-ch_o1-o1
2504	between	65	90	k	k	0	0	156.3684491853401	s65-s90_ck-ck_o0-o0
2505	between	65	90	k	k	1	1	167.11204805559143	s65-s90_ck-ck_o1-o1
2506	between	65	90	s	s	0	0	183.37261943207758	s65-s90_cs-cs_o0-o0
2507	between	65	90	s	s	1	1	215.29317805978042	s65-s90_cs-cs_o1-o1
2508	between	65	91	h	h	0	0	94.59907868622592	s65-s91_ch-ch_o0-o0
2509	between	65	91	h	h	1	1	92.69163253324218	s65-s91_ch-ch_o1-o1
2510	between	65	91	k	k	0	0	110.57342235764929	s65-s91_ck-ck_o0-o0
2511	between	65	91	k	k	1	1	132.288700184409	s65-s91_ck-ck_o1-o1
2512	between	65	91	s	s	0	0	210.68000736721413	s65-s91_cs-cs_o0-o0
2513	between	65	91	s	s	1	1	215.66075356484208	s65-s91_cs-cs_o1-o1
2514	between	65	92	h	h	0	0	123.90236539876653	s65-s92_ch-ch_o0-o0
2515	between	65	92	h	h	1	1	116.74600875127865	s65-s92_ch-ch_o1-o1
2516	between	65	92	k	k	0	0	139.80659385721768	s65-s92_ck-ck_o0-o0
2517	between	65	92	k	k	1	1	127.88951369927851	s65-s92_ck-ck_o1-o1
2518	between	65	92	s	s	0	0	264.6023616153461	s65-s92_cs-cs_o0-o0
2519	between	65	92	s	s	1	1	142.55080962305817	s65-s92_cs-cs_o1-o1
2520	between	65	94	h	h	0	0	111.47560139960275	s65-s94_ch-ch_o0-o0
2521	between	65	94	h	h	1	1	118.53014804936049	s65-s94_ch-ch_o1-o1
2522	between	65	94	k	k	0	0	129.1720084522124	s65-s94_ck-ck_o0-o0
2523	between	65	94	k	k	1	1	139.35216163222913	s65-s94_ck-ck_o1-o1
2524	between	65	94	s	s	0	0	279.39714535230115	s65-s94_cs-cs_o0-o0
2525	between	65	94	s	s	1	1	240.0850231887917	s65-s94_cs-cs_o1-o1
2526	between	65	95	h	h	0	0	99.84559395919088	s65-s95_ch-ch_o0-o0
2527	between	65	95	h	h	1	1	97.26972847016891	s65-s95_ch-ch_o1-o1
2528	between	65	95	k	k	0	0	104.26587226530991	s65-s95_ck-ck_o0-o0
2529	between	65	95	k	k	1	1	100.34694361858446	s65-s95_ck-ck_o1-o1
2530	between	65	95	s	s	0	0	138.3868798476502	s65-s95_cs-cs_o0-o0
2531	between	65	95	s	s	1	1	140.87149314501943	s65-s95_cs-cs_o1-o1
2532	between	65	97	h	h	0	0	126.40029753942926	s65-s97_ch-ch_o0-o0
2533	between	65	97	h	h	1	1	125.44942236723519	s65-s97_ch-ch_o1-o1
2534	between	65	97	k	k	0	0	143.79178303581193	s65-s97_ck-ck_o0-o0
2535	between	65	97	k	k	1	1	142.40877742546212	s65-s97_ck-ck_o1-o1
2536	between	65	97	s	s	0	0	139.42452847297076	s65-s97_cs-cs_o0-o0
2537	between	65	97	s	s	1	1	131.9896119529859	s65-s97_cs-cs_o1-o1
2538	between	65	99	h	h	0	0	105.21626284111615	s65-s99_ch-ch_o0-o0
2539	between	65	99	h	h	1	1	119.79341778238879	s65-s99_ch-ch_o1-o1
2540	between	65	99	k	k	0	0	115.07961208528145	s65-s99_ck-ck_o0-o0
2541	between	65	99	k	k	1	1	144.46795655017849	s65-s99_ck-ck_o1-o1
2542	between	65	99	s	s	0	0	127.93986565135766	s65-s99_cs-cs_o0-o0
2543	between	65	99	s	s	1	1	143.35075043022462	s65-s99_cs-cs_o1-o1
2544	between	67	74	h	h	0	0	146.770194923455	s67-s74_ch-ch_o0-o0
2545	between	67	74	h	h	1	1	140.8008851687412	s67-s74_ch-ch_o1-o1
2546	between	67	74	k	k	0	0	134.05033873864105	s67-s74_ck-ck_o0-o0
2547	between	67	74	k	k	1	1	138.64309821448037	s67-s74_ck-ck_o1-o1
2548	between	67	74	s	s	0	0	237.03049112133183	s67-s74_cs-cs_o0-o0
2549	between	67	74	s	s	1	1	185.80917931227697	s67-s74_cs-cs_o1-o1
2550	between	67	76	h	h	0	0	132.53759217828429	s67-s76_ch-ch_o0-o0
2551	between	67	76	h	h	1	1	82.81506791912383	s67-s76_ch-ch_o1-o1
2552	between	67	76	k	k	0	0	105.77922041685756	s67-s76_ck-ck_o0-o0
2553	between	67	76	k	k	1	1	110.91971658312531	s67-s76_ck-ck_o1-o1
2554	between	67	76	s	s	0	0	142.23256679930458	s67-s76_cs-cs_o0-o0
2555	between	67	76	s	s	1	1	141.98595831895517	s67-s76_cs-cs_o1-o1
2556	between	67	79	h	h	0	0	135.72270336734582	s67-s79_ch-ch_o0-o0
2557	between	67	79	h	h	1	1	119.295581373781	s67-s79_ch-ch_o1-o1
2558	between	67	79	k	k	0	0	129.41597534835498	s67-s79_ck-ck_o0-o0
2559	between	67	79	k	k	1	1	124.53466776300831	s67-s79_ck-ck_o1-o1
2560	between	67	79	s	s	0	0	168.36223406579975	s67-s79_cs-cs_o0-o0
2561	between	67	79	s	s	1	1	128.39336818893713	s67-s79_cs-cs_o1-o1
2562	between	67	80	h	h	0	0	145.91633854837056	s67-s80_ch-ch_o0-o0
2563	between	67	80	h	h	1	1	100.16336380788178	s67-s80_ch-ch_o1-o1
2564	between	67	80	k	k	0	0	155.48624535073253	s67-s80_ck-ck_o0-o0
2565	between	67	80	k	k	1	1	156.5558210967901	s67-s80_ck-ck_o1-o1
2566	between	67	80	s	s	0	0	151.23075549102728	s67-s80_cs-cs_o0-o0
2567	between	67	80	s	s	1	1	139.04640227230527	s67-s80_cs-cs_o1-o1
2568	between	67	81	h	h	0	0	95.71685771236045	s67-s81_ch-ch_o0-o0
2569	between	67	81	h	h	1	1	76.18528485228738	s67-s81_ch-ch_o1-o1
2570	between	67	81	k	k	0	0	95.98314286148165	s67-s81_ck-ck_o0-o0
2571	between	67	81	k	k	1	1	153.43949887029845	s67-s81_ck-ck_o1-o1
2572	between	67	81	s	s	0	0	215.9070026539113	s67-s81_cs-cs_o0-o0
2573	between	67	81	s	s	1	1	183.59257703231197	s67-s81_cs-cs_o1-o1
2574	between	67	87	h	h	0	0	115.59605957020788	s67-s87_ch-ch_o0-o0
2575	between	67	87	h	h	1	1	95.39818440179874	s67-s87_ch-ch_o1-o1
2576	between	67	87	k	k	0	0	97.3459196142177	s67-s87_ck-ck_o0-o0
2577	between	67	87	k	k	1	1	101.4932076856975	s67-s87_ck-ck_o1-o1
2578	between	67	87	s	s	0	0	212.90514222803665	s67-s87_cs-cs_o0-o0
2579	between	67	87	s	s	1	1	205.3188577657824	s67-s87_cs-cs_o1-o1
2580	between	67	88	h	h	0	0	145.60895748465555	s67-s88_ch-ch_o0-o0
2581	between	67	88	h	h	1	1	147.5483912707548	s67-s88_ch-ch_o1-o1
2582	between	67	88	k	k	0	0	173.28516245497968	s67-s88_ck-ck_o0-o0
2583	between	67	88	k	k	1	1	164.26212936816881	s67-s88_ck-ck_o1-o1
2584	between	67	88	s	s	0	0	229.69698764498037	s67-s88_cs-cs_o0-o0
2585	between	67	88	s	s	1	1	187.80271394308377	s67-s88_cs-cs_o1-o1
2586	between	67	89	h	h	0	0	97.45169483464967	s67-s89_ch-ch_o0-o0
2587	between	67	89	h	h	1	1	102.09381955248735	s67-s89_ch-ch_o1-o1
2588	between	67	89	k	k	0	0	82.71246835210371	s67-s89_ck-ck_o0-o0
2589	between	67	89	k	k	1	1	91.42736264926863	s67-s89_ck-ck_o1-o1
2590	between	67	89	s	s	0	0	151.3080744228707	s67-s89_cs-cs_o0-o0
2591	between	67	89	s	s	1	1	108.0539284646884	s67-s89_cs-cs_o1-o1
2592	between	67	90	h	h	0	0	120.80237906716151	s67-s90_ch-ch_o0-o0
2593	between	67	90	h	h	1	1	111.2964655091477	s67-s90_ch-ch_o1-o1
2594	between	67	90	k	k	0	0	134.4402382176531	s67-s90_ck-ck_o0-o0
2595	between	67	90	k	k	1	1	156.8440017417859	s67-s90_ck-ck_o1-o1
2596	between	67	90	s	s	0	0	136.71242326595316	s67-s90_cs-cs_o0-o0
2597	between	67	90	s	s	1	1	160.33419068655417	s67-s90_cs-cs_o1-o1
2598	between	67	91	h	h	0	0	112.44815883544595	s67-s91_ch-ch_o0-o0
2599	between	67	91	h	h	1	1	105.08189260408759	s67-s91_ch-ch_o1-o1
2600	between	67	91	k	k	0	0	109.86097890854138	s67-s91_ck-ck_o0-o0
2601	between	67	91	k	k	1	1	119.59225126955027	s67-s91_ck-ck_o1-o1
2602	between	67	91	s	s	0	0	213.597710291741	s67-s91_cs-cs_o0-o0
2603	between	67	91	s	s	1	1	188.01833882735428	s67-s91_cs-cs_o1-o1
2604	between	67	92	h	h	0	0	103.62829777332963	s67-s92_ch-ch_o0-o0
2605	between	67	92	h	h	1	1	81.60818640739949	s67-s92_ch-ch_o1-o1
2606	between	67	92	k	k	0	0	107.30395416614557	s67-s92_ck-ck_o0-o0
2607	between	67	92	k	k	1	1	110.41293520349925	s67-s92_ck-ck_o1-o1
2608	between	67	92	s	s	0	0	253.62936771314924	s67-s92_cs-cs_o0-o0
2609	between	67	92	s	s	1	1	126.9605591867155	s67-s92_cs-cs_o1-o1
2610	between	67	94	h	h	0	0	119.30948355179403	s67-s94_ch-ch_o0-o0
2611	between	67	94	h	h	1	1	120.59644338344873	s67-s94_ch-ch_o1-o1
2612	between	67	94	k	k	0	0	122.56238597672974	s67-s94_ck-ck_o0-o0
2613	between	67	94	k	k	1	1	132.06474802387288	s67-s94_ck-ck_o1-o1
2614	between	67	94	s	s	0	0	313.0629685659422	s67-s94_cs-cs_o0-o0
2615	between	67	94	s	s	1	1	226.20771734902246	s67-s94_cs-cs_o1-o1
2616	between	67	95	h	h	0	0	94.54745267898873	s67-s95_ch-ch_o0-o0
2617	between	67	95	h	h	1	1	101.30374192088313	s67-s95_ch-ch_o1-o1
2618	between	67	95	k	k	0	0	100.43607162923803	s67-s95_ck-ck_o0-o0
2619	between	67	95	k	k	1	1	91.66924144699405	s67-s95_ck-ck_o1-o1
2620	between	67	95	s	s	0	0	148.88995518620942	s67-s95_cs-cs_o0-o0
2621	between	67	95	s	s	1	1	125.91073968432912	s67-s95_cs-cs_o1-o1
2622	between	67	97	h	h	0	0	90.16574234317787	s67-s97_ch-ch_o0-o0
2623	between	67	97	h	h	1	1	106.83723012207675	s67-s97_ch-ch_o1-o1
2624	between	67	97	k	k	0	0	99.97250181719114	s67-s97_ck-ck_o0-o0
2625	between	67	97	k	k	1	1	122.76172688666738	s67-s97_ck-ck_o1-o1
2626	between	67	97	s	s	0	0	148.90323425127872	s67-s97_cs-cs_o0-o0
2627	between	67	97	s	s	1	1	148.60013836962926	s67-s97_cs-cs_o1-o1
2628	between	67	99	h	h	0	0	102.71277814073711	s67-s99_ch-ch_o0-o0
2629	between	67	99	h	h	1	1	98.29255156751321	s67-s99_ch-ch_o1-o1
2630	between	67	99	k	k	0	0	98.20390772795805	s67-s99_ck-ck_o0-o0
2631	between	67	99	k	k	1	1	146.69574892958738	s67-s99_ck-ck_o1-o1
2632	between	67	99	s	s	0	0	152.15019960580656	s67-s99_cs-cs_o0-o0
2633	between	67	99	s	s	1	1	138.4592161838486	s67-s99_cs-cs_o1-o1
2634	between	74	76	h	h	0	0	188.40890999490958	s74-s76_ch-ch_o0-o0
2635	between	74	76	h	h	1	1	115.17157440218104	s74-s76_ch-ch_o1-o1
2636	between	74	76	k	k	0	0	115.14197521231611	s74-s76_ck-ck_o0-o0
2637	between	74	76	k	k	1	1	139.1419442306338	s74-s76_ck-ck_o1-o1
2638	between	74	76	s	s	0	0	188.54284192920036	s74-s76_cs-cs_o0-o0
2639	between	74	76	s	s	1	1	207.26980602490738	s74-s76_cs-cs_o1-o1
2640	between	74	79	h	h	0	0	124.63379571598115	s74-s79_ch-ch_o0-o0
2641	between	74	79	h	h	1	1	110.62182078940691	s74-s79_ch-ch_o1-o1
2642	between	74	79	k	k	0	0	113.41963315630551	s74-s79_ck-ck_o0-o0
2643	between	74	79	k	k	1	1	160.0450652785495	s74-s79_ck-ck_o1-o1
2644	between	74	79	s	s	0	0	177.09422119465813	s74-s79_cs-cs_o0-o0
2645	between	74	79	s	s	1	1	140.23938707223508	s74-s79_cs-cs_o1-o1
2646	between	74	80	h	h	0	0	139.62259521682495	s74-s80_ch-ch_o0-o0
2647	between	74	80	h	h	1	1	144.63443425098572	s74-s80_ch-ch_o1-o1
2648	between	74	80	k	k	0	0	143.93113863210593	s74-s80_ck-ck_o0-o0
2649	between	74	80	k	k	1	1	199.6560714020048	s74-s80_ck-ck_o1-o1
2650	between	74	80	s	s	0	0	200.43297138108866	s74-s80_cs-cs_o0-o0
2651	between	74	80	s	s	1	1	197.53314837605868	s74-s80_cs-cs_o1-o1
2652	between	74	81	h	h	0	0	141.82323823243334	s74-s81_ch-ch_o0-o0
2653	between	74	81	h	h	1	1	155.00057703716965	s74-s81_ch-ch_o1-o1
2654	between	74	81	k	k	0	0	144.45104702782794	s74-s81_ck-ck_o0-o0
2655	between	74	81	k	k	1	1	185.46311087949394	s74-s81_ck-ck_o1-o1
2656	between	74	81	s	s	0	0	256.4014943566326	s74-s81_cs-cs_o0-o0
2657	between	74	81	s	s	1	1	214.9950008114727	s74-s81_cs-cs_o1-o1
2658	between	74	87	h	h	0	0	139.20263370541159	s74-s87_ch-ch_o0-o0
2659	between	74	87	h	h	1	1	154.4370218696777	s74-s87_ch-ch_o1-o1
2660	between	74	87	k	k	0	0	142.85050031258848	s74-s87_ck-ck_o0-o0
2661	between	74	87	k	k	1	1	124.96126997849822	s74-s87_ck-ck_o1-o1
2662	between	74	87	s	s	0	0	226.55744731876078	s74-s87_cs-cs_o0-o0
2663	between	74	87	s	s	1	1	216.87926082326467	s74-s87_cs-cs_o1-o1
2664	between	74	88	h	h	0	0	155.27811037883308	s74-s88_ch-ch_o0-o0
2665	between	74	88	h	h	1	1	130.37910173382798	s74-s88_ch-ch_o1-o1
2666	between	74	88	k	k	0	0	158.74218237357118	s74-s88_ck-ck_o0-o0
2667	between	74	88	k	k	1	1	191.1311443428785	s74-s88_ck-ck_o1-o1
2668	between	74	88	s	s	0	0	199.73186625072933	s74-s88_cs-cs_o0-o0
2669	between	74	88	s	s	1	1	192.2837840630075	s74-s88_cs-cs_o1-o1
2670	between	74	89	h	h	0	0	115.52887886108306	s74-s89_ch-ch_o0-o0
2671	between	74	89	h	h	1	1	143.39493525838841	s74-s89_ch-ch_o1-o1
2672	between	74	89	k	k	0	0	118.02896789921982	s74-s89_ck-ck_o0-o0
2673	between	74	89	k	k	1	1	120.72589198284284	s74-s89_ck-ck_o1-o1
2674	between	74	89	s	s	0	0	200.3372347961565	s74-s89_cs-cs_o0-o0
2675	between	74	89	s	s	1	1	167.82143820370618	s74-s89_cs-cs_o1-o1
2676	between	74	90	h	h	0	0	129.04616269007184	s74-s90_ch-ch_o0-o0
2677	between	74	90	h	h	1	1	107.45766848407018	s74-s90_ch-ch_o1-o1
2678	between	74	90	k	k	0	0	143.86892959491777	s74-s90_ck-ck_o0-o0
2679	between	74	90	k	k	1	1	186.7296687515129	s74-s90_ck-ck_o1-o1
2680	between	74	90	s	s	0	0	213.97385917190587	s74-s90_cs-cs_o0-o0
2681	between	74	90	s	s	1	1	200.6509063650404	s74-s90_cs-cs_o1-o1
2682	between	74	91	h	h	0	0	138.42893003839936	s74-s91_ch-ch_o0-o0
2683	between	74	91	h	h	1	1	129.21103830888478	s74-s91_ch-ch_o1-o1
2684	between	74	91	k	k	0	0	123.52105172713631	s74-s91_ck-ck_o0-o0
2685	between	74	91	k	k	1	1	150.59322135895604	s74-s91_ck-ck_o1-o1
2686	between	74	91	s	s	0	0	216.2139539056894	s74-s91_cs-cs_o0-o0
2687	between	74	91	s	s	1	1	220.21265573417745	s74-s91_cs-cs_o1-o1
2688	between	74	92	h	h	0	0	123.47256751053625	s74-s92_ch-ch_o0-o0
2689	between	74	92	h	h	1	1	132.32836334187445	s74-s92_ch-ch_o1-o1
2690	between	74	92	k	k	0	0	139.1908889980015	s74-s92_ck-ck_o0-o0
2691	between	74	92	k	k	1	1	146.08864894894904	s74-s92_ck-ck_o1-o1
2692	between	74	92	s	s	0	0	296.236824473045	s74-s92_cs-cs_o0-o0
2693	between	74	92	s	s	1	1	160.302184755851	s74-s92_cs-cs_o1-o1
2694	between	74	94	h	h	0	0	121.23295013043361	s74-s94_ch-ch_o0-o0
2695	between	74	94	h	h	1	1	148.0885418866197	s74-s94_ch-ch_o1-o1
2696	between	74	94	k	k	0	0	139.3840422517393	s74-s94_ck-ck_o0-o0
2697	between	74	94	k	k	1	1	132.43749840420756	s74-s94_ck-ck_o1-o1
2698	between	74	94	s	s	0	0	339.7165932016803	s74-s94_cs-cs_o0-o0
2699	between	74	94	s	s	1	1	215.0915190137657	s74-s94_cs-cs_o1-o1
2700	between	74	95	h	h	0	0	111.94206502674636	s74-s95_ch-ch_o0-o0
2701	between	74	95	h	h	1	1	117.39498336743132	s74-s95_ch-ch_o1-o1
2702	between	74	95	k	k	0	0	101.39958963115944	s74-s95_ck-ck_o0-o0
2703	between	74	95	k	k	1	1	127.75310351632137	s74-s95_ck-ck_o1-o1
2704	between	74	95	s	s	0	0	158.2926408062286	s74-s95_cs-cs_o0-o0
2705	between	74	95	s	s	1	1	156.6787382592791	s74-s95_cs-cs_o1-o1
2706	between	74	97	h	h	0	0	141.23027089891417	s74-s97_ch-ch_o0-o0
2707	between	74	97	h	h	1	1	159.69962122765997	s74-s97_ch-ch_o1-o1
2708	between	74	97	k	k	0	0	136.85128795686114	s74-s97_ck-ck_o0-o0
2709	between	74	97	k	k	1	1	150.9676957871822	s74-s97_ck-ck_o1-o1
2710	between	74	97	s	s	0	0	185.62305310981506	s74-s97_cs-cs_o0-o0
2711	between	74	97	s	s	1	1	154.9303848613398	s74-s97_cs-cs_o1-o1
2712	between	74	99	h	h	0	0	119.50439520074623	s74-s99_ch-ch_o0-o0
2713	between	74	99	h	h	1	1	117.6509659662453	s74-s99_ch-ch_o1-o1
2714	between	74	99	k	k	0	0	105.1624199355376	s74-s99_ck-ck_o0-o0
2715	between	74	99	k	k	1	1	161.6293734061183	s74-s99_ck-ck_o1-o1
2716	between	74	99	s	s	0	0	208.1774191635943	s74-s99_cs-cs_o0-o0
2717	between	74	99	s	s	1	1	155.61748701045107	s74-s99_cs-cs_o1-o1
2718	between	76	79	h	h	0	0	168.86422113972964	s76-s79_ch-ch_o0-o0
2719	between	76	79	h	h	1	1	113.22822008884853	s76-s79_ch-ch_o1-o1
2720	between	76	79	k	k	0	0	120.66218881266663	s76-s79_ck-ck_o0-o0
2721	between	76	79	k	k	1	1	139.5803515308785	s76-s79_ck-ck_o1-o1
2722	between	76	79	s	s	0	0	148.75701581897945	s76-s79_cs-cs_o0-o0
2723	between	76	79	s	s	1	1	148.12523687506265	s76-s79_cs-cs_o1-o1
2724	between	76	80	h	h	0	0	177.60517046475738	s76-s80_ch-ch_o0-o0
2725	between	76	80	h	h	1	1	103.68043500987167	s76-s80_ch-ch_o1-o1
2726	between	76	80	k	k	0	0	161.27151384597317	s76-s80_ck-ck_o0-o0
2727	between	76	80	k	k	1	1	163.86444579167122	s76-s80_ck-ck_o1-o1
2728	between	76	80	s	s	0	0	131.03913748771558	s76-s80_cs-cs_o0-o0
2729	between	76	80	s	s	1	1	117.04803603114986	s76-s80_cs-cs_o1-o1
2730	between	76	81	h	h	0	0	154.33966364172625	s76-s81_ch-ch_o0-o0
2731	between	76	81	h	h	1	1	99.69045040003256	s76-s81_ch-ch_o1-o1
2732	between	76	81	k	k	0	0	120.7688860100683	s76-s81_ck-ck_o0-o0
2733	between	76	81	k	k	1	1	145.1394269992771	s76-s81_ck-ck_o1-o1
2734	between	76	81	s	s	0	0	157.20376255406262	s76-s81_cs-cs_o0-o0
2735	between	76	81	s	s	1	1	179.71534753066524	s76-s81_cs-cs_o1-o1
2736	between	76	87	h	h	0	0	160.3584751976303	s76-s87_ch-ch_o0-o0
2737	between	76	87	h	h	1	1	87.12483903750862	s76-s87_ch-ch_o1-o1
2738	between	76	87	k	k	0	0	103.19655882230283	s76-s87_ck-ck_o0-o0
2739	between	76	87	k	k	1	1	113.90991943462868	s76-s87_ck-ck_o1-o1
2740	between	76	87	s	s	0	0	188.53060649522473	s76-s87_cs-cs_o0-o0
2741	between	76	87	s	s	1	1	228.63403548399143	s76-s87_cs-cs_o1-o1
2742	between	76	88	h	h	0	0	167.190664286011	s76-s88_ch-ch_o0-o0
2743	between	76	88	h	h	1	1	125.35915497442966	s76-s88_ch-ch_o1-o1
2744	between	76	88	k	k	0	0	155.18152501087442	s76-s88_ck-ck_o0-o0
2745	between	76	88	k	k	1	1	154.0120534864114	s76-s88_ck-ck_o1-o1
2746	between	76	88	s	s	0	0	206.47930329923577	s76-s88_cs-cs_o0-o0
2747	between	76	88	s	s	1	1	192.59353697859353	s76-s88_cs-cs_o1-o1
2748	between	76	89	h	h	0	0	140.02704254524298	s76-s89_ch-ch_o0-o0
2749	between	76	89	h	h	1	1	86.56829936194364	s76-s89_ch-ch_o1-o1
2750	between	76	89	k	k	0	0	90.05165713826732	s76-s89_ck-ck_o0-o0
2751	between	76	89	k	k	1	1	91.14459913339878	s76-s89_ck-ck_o1-o1
2752	between	76	89	s	s	0	0	133.34815785305904	s76-s89_cs-cs_o0-o0
2753	between	76	89	s	s	1	1	112.72594755942576	s76-s89_cs-cs_o1-o1
2754	between	76	90	h	h	0	0	173.72052707981845	s76-s90_ch-ch_o0-o0
2755	between	76	90	h	h	1	1	94.35555218956802	s76-s90_ch-ch_o1-o1
2756	between	76	90	k	k	0	0	145.73939538648042	s76-s90_ck-ck_o0-o0
2757	between	76	90	k	k	1	1	152.44727940965208	s76-s90_ck-ck_o1-o1
2758	between	76	90	s	s	0	0	152.24832495675628	s76-s90_cs-cs_o0-o0
2759	between	76	90	s	s	1	1	185.43122626571457	s76-s90_cs-cs_o1-o1
2760	between	76	91	h	h	0	0	138.9270958184165	s76-s91_ch-ch_o0-o0
2761	between	76	91	h	h	1	1	89.27725485065483	s76-s91_ch-ch_o1-o1
2762	between	76	91	k	k	0	0	106.11019851296876	s76-s91_ck-ck_o0-o0
2763	between	76	91	k	k	1	1	132.02792448653884	s76-s91_ck-ck_o1-o1
2764	between	76	91	s	s	0	0	203.51402793892487	s76-s91_cs-cs_o0-o0
2765	between	76	91	s	s	1	1	228.84492469761926	s76-s91_cs-cs_o1-o1
2766	between	76	92	h	h	0	0	162.46294885368553	s76-s92_ch-ch_o0-o0
