index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
1578	between	46	92	h	h	0	0	117.91959198788152	s46-s92_ch-ch_o0-o0
1579	between	46	92	h	h	1	1	99.18447614028524	s46-s92_ch-ch_o1-o1
1580	between	46	92	k	k	0	0	143.78660470614605	s46-s92_ck-ck_o0-o0
1581	between	46	92	k	k	1	1	138.07895582793287	s46-s92_ck-ck_o1-o1
1582	between	46	92	s	s	0	0	291.3655389790649	s46-s92_cs-cs_o0-o0
1583	between	46	92	s	s	1	1	164.32656485818458	s46-s92_cs-cs_o1-o1
1584	between	46	94	h	h	0	0	139.04063673693878	s46-s94_ch-ch_o0-o0
1585	between	46	94	h	h	1	1	127.89618356128321	s46-s94_ch-ch_o1-o1
1586	between	46	94	k	k	0	0	159.91738747794122	s46-s94_ck-ck_o0-o0
1587	between	46	94	k	k	1	1	158.2912146644835	s46-s94_ck-ck_o1-o1
1588	between	46	94	s	s	0	0	302.823933382786	s46-s94_cs-cs_o0-o0
1589	between	46	94	s	s	1	1	251.42167139487128	s46-s94_cs-cs_o1-o1
1590	between	46	95	h	h	0	0	127.75488945789263	s46-s95_ch-ch_o0-o0
1591	between	46	95	h	h	1	1	123.53311165928302	s46-s95_ch-ch_o1-o1
1592	between	46	95	k	k	0	0	142.10502825100122	s46-s95_ck-ck_o0-o0
1593	between	46	95	k	k	1	1	127.4965947266704	s46-s95_ck-ck_o1-o1
1594	between	46	95	s	s	0	0	158.1107260935837	s46-s95_cs-cs_o0-o0
1595	between	46	95	s	s	1	1	172.1967906956262	s46-s95_cs-cs_o1-o1
1596	between	46	97	h	h	0	0	115.36931852852577	s46-s97_ch-ch_o0-o0
1597	between	46	97	h	h	1	1	102.96618381747523	s46-s97_ch-ch_o1-o1
1598	between	46	97	k	k	0	0	125.81955721542322	s46-s97_ck-ck_o0-o0
1599	between	46	97	k	k	1	1	131.1337212690411	s46-s97_ck-ck_o1-o1
1600	between	46	97	s	s	0	0	174.53835116812382	s46-s97_cs-cs_o0-o0
1601	between	46	97	s	s	1	1	167.9294647793851	s46-s97_cs-cs_o1-o1
1602	between	46	99	h	h	0	0	128.647421544295	s46-s99_ch-ch_o0-o0
1603	between	46	99	h	h	1	1	132.9171356005428	s46-s99_ch-ch_o1-o1
1604	between	46	99	k	k	0	0	132.9352489245921	s46-s99_ck-ck_o0-o0
1605	between	46	99	k	k	1	1	152.31662604557616	s46-s99_ck-ck_o1-o1
1606	between	46	99	s	s	0	0	157.05702090933832	s46-s99_cs-cs_o0-o0
1607	between	46	99	s	s	1	1	165.2334785924794	s46-s99_cs-cs_o1-o1
1608	between	47	53	h	h	0	0	86.2053936317145	s47-s53_ch-ch_o0-o0
1609	between	47	53	h	h	1	1	103.49353145729538	s47-s53_ch-ch_o1-o1
1610	between	47	53	k	k	0	0	89.34840776209545	s47-s53_ck-ck_o0-o0
1611	between	47	53	k	k	1	1	89.56393782223627	s47-s53_ck-ck_o1-o1
1612	between	47	53	s	s	0	0	114.27175051257672	s47-s53_cs-cs_o0-o0
1613	between	47	53	s	s	1	1	89.2583075712066	s47-s53_cs-cs_o1-o1
1614	between	47	57	h	h	0	0	126.09014364454804	s47-s57_ch-ch_o0-o0
1615	between	47	57	h	h	1	1	129.12766148515715	s47-s57_ch-ch_o1-o1
1616	between	47	57	k	k	0	0	120.4092702995803	s47-s57_ck-ck_o0-o0
1617	between	47	57	k	k	1	1	163.50124456926653	s47-s57_ck-ck_o1-o1
1618	between	47	57	s	s	0	0	136.12368881911408	s47-s57_cs-cs_o0-o0
1619	between	47	57	s	s	1	1	128.42489822735217	s47-s57_cs-cs_o1-o1
1620	between	47	58	h	h	0	0	108.87761656580655	s47-s58_ch-ch_o0-o0
1621	between	47	58	h	h	1	1	127.10627963562766	s47-s58_ch-ch_o1-o1
1622	between	47	58	k	k	0	0	119.3815970818106	s47-s58_ck-ck_o0-o0
1623	between	47	58	k	k	1	1	121.10686271396426	s47-s58_ck-ck_o1-o1
1624	between	47	58	s	s	0	0	162.973572950102	s47-s58_cs-cs_o0-o0
1625	between	47	58	s	s	1	1	158.50400280835518	s47-s58_cs-cs_o1-o1
1626	between	47	59	h	h	0	0	98.79218086280427	s47-s59_ch-ch_o0-o0
1627	between	47	59	h	h	1	1	102.86869710404088	s47-s59_ch-ch_o1-o1
1628	between	47	59	k	k	0	0	125.14139225818256	s47-s59_ck-ck_o0-o0
1629	between	47	59	k	k	1	1	112.43989026825786	s47-s59_ck-ck_o1-o1
1630	between	47	59	s	s	0	0	101.69932233431706	s47-s59_cs-cs_o0-o0
1631	between	47	59	s	s	1	1	111.16855985295284	s47-s59_cs-cs_o1-o1
1632	between	47	60	h	h	0	0	125.5550471284882	s47-s60_ch-ch_o0-o0
1633	between	47	60	h	h	1	1	118.45155208010937	s47-s60_ch-ch_o1-o1
1634	between	47	60	k	k	0	0	137.63540014293505	s47-s60_ck-ck_o0-o0
1635	between	47	60	k	k	1	1	138.78637285835404	s47-s60_ck-ck_o1-o1
1636	between	47	60	s	s	0	0	122.5326860786846	s47-s60_cs-cs_o0-o0
1637	between	47	60	s	s	1	1	145.59292548923685	s47-s60_cs-cs_o1-o1
1638	between	47	61	h	h	0	0	109.95903867785304	s47-s61_ch-ch_o0-o0
1639	between	47	61	h	h	1	1	130.6376046793981	s47-s61_ch-ch_o1-o1
1640	between	47	61	k	k	0	0	126.18987216648209	s47-s61_ck-ck_o0-o0
1641	between	47	61	k	k	1	1	148.61216428878635	s47-s61_ck-ck_o1-o1
1642	between	47	61	s	s	0	0	134.76793937612533	s47-s61_cs-cs_o0-o0
1643	between	47	61	s	s	1	1	144.4923795772468	s47-s61_cs-cs_o1-o1
1644	between	47	65	h	h	0	0	129.787097424223	s47-s65_ch-ch_o0-o0
1645	between	47	65	h	h	1	1	134.54859630651458	s47-s65_ch-ch_o1-o1
1646	between	47	65	k	k	0	0	143.605643217974	s47-s65_ck-ck_o0-o0
1647	between	47	65	k	k	1	1	133.8486837004115	s47-s65_ck-ck_o1-o1
1648	between	47	65	s	s	0	0	161.29751414861417	s47-s65_cs-cs_o0-o0
1649	between	47	65	s	s	1	1	147.97270282458737	s47-s65_cs-cs_o1-o1
1650	between	47	67	h	h	0	0	91.96338937417819	s47-s67_ch-ch_o0-o0
1651	between	47	67	h	h	1	1	87.47845736514947	s47-s67_ch-ch_o1-o1
1652	between	47	67	k	k	0	0	107.53702474687402	s47-s67_ck-ck_o0-o0
1653	between	47	67	k	k	1	1	95.57453344946202	s47-s67_ck-ck_o1-o1
1654	between	47	67	s	s	0	0	114.53713862559695	s47-s67_cs-cs_o0-o0
1655	between	47	67	s	s	1	1	114.63151907914525	s47-s67_cs-cs_o1-o1
1656	between	47	74	h	h	0	0	119.05955674515998	s47-s74_ch-ch_o0-o0
1657	between	47	74	h	h	1	1	127.56295862414932	s47-s74_ch-ch_o1-o1
1658	between	47	74	k	k	0	0	145.78753110745393	s47-s74_ck-ck_o0-o0
1659	between	47	74	k	k	1	1	147.77326025443932	s47-s74_ck-ck_o1-o1
1660	between	47	74	s	s	0	0	187.29753376770938	s47-s74_cs-cs_o0-o0
1661	between	47	74	s	s	1	1	170.2450803135591	s47-s74_cs-cs_o1-o1
1662	between	47	76	h	h	0	0	163.21620110723916	s47-s76_ch-ch_o0-o0
1663	between	47	76	h	h	1	1	94.78255488343612	s47-s76_ch-ch_o1-o1
1664	between	47	76	k	k	0	0	126.50908637204681	s47-s76_ck-ck_o0-o0
1665	between	47	76	k	k	1	1	119.72541304391615	s47-s76_ck-ck_o1-o1
1666	between	47	76	s	s	0	0	126.25993908358085	s47-s76_cs-cs_o0-o0
1667	between	47	76	s	s	1	1	152.7021441511471	s47-s76_cs-cs_o1-o1
1668	between	47	79	h	h	0	0	120.14002772715075	s47-s79_ch-ch_o0-o0
1669	between	47	79	h	h	1	1	120.85710943654468	s47-s79_ch-ch_o1-o1
1670	between	47	79	k	k	0	0	129.03098132457572	s47-s79_ck-ck_o0-o0
1671	between	47	79	k	k	1	1	130.87159850268637	s47-s79_ck-ck_o1-o1
1672	between	47	79	s	s	0	0	147.72677614407598	s47-s79_cs-cs_o0-o0
1673	between	47	79	s	s	1	1	110.44341461882289	s47-s79_cs-cs_o1-o1
1674	between	47	80	h	h	0	0	136.62870807264758	s47-s80_ch-ch_o0-o0
1675	between	47	80	h	h	1	1	127.24585267492914	s47-s80_ch-ch_o1-o1
1676	between	47	80	k	k	0	0	154.80356869443744	s47-s80_ck-ck_o0-o0
1677	between	47	80	k	k	1	1	169.99823757728333	s47-s80_ck-ck_o1-o1
1678	between	47	80	s	s	0	0	136.65438161122674	s47-s80_cs-cs_o0-o0
1679	between	47	80	s	s	1	1	147.10900422689127	s47-s80_cs-cs_o1-o1
1680	between	47	81	h	h	0	0	101.35162155087058	s47-s81_ch-ch_o0-o0
1681	between	47	81	h	h	1	1	89.80399557565612	s47-s81_ch-ch_o1-o1
1682	between	47	81	k	k	0	0	117.29406606228274	s47-s81_ck-ck_o0-o0
1683	between	47	81	k	k	1	1	145.05965773284692	s47-s81_ck-ck_o1-o1
1684	between	47	81	s	s	0	0	181.27839298946975	s47-s81_cs-cs_o0-o0
1685	between	47	81	s	s	1	1	196.04924529873153	s47-s81_cs-cs_o1-o1
1686	between	47	87	h	h	0	0	106.31032300181282	s47-s87_ch-ch_o0-o0
1687	between	47	87	h	h	1	1	92.07524159848656	s47-s87_ch-ch_o1-o1
1688	between	47	87	k	k	0	0	110.70499543843802	s47-s87_ck-ck_o0-o0
1689	between	47	87	k	k	1	1	108.62748168229412	s47-s87_ck-ck_o1-o1
1690	between	47	87	s	s	0	0	151.96950762787716	s47-s87_cs-cs_o0-o0
1691	between	47	87	s	s	1	1	187.3166933527077	s47-s87_cs-cs_o1-o1
1692	between	47	88	h	h	0	0	154.27807170026153	s47-s88_ch-ch_o0-o0
1693	between	47	88	h	h	1	1	154.19837633108133	s47-s88_ch-ch_o1-o1
1694	between	47	88	k	k	0	0	184.41388082181817	s47-s88_ck-ck_o0-o0
1695	between	47	88	k	k	1	1	173.2595791965074	s47-s88_ck-ck_o1-o1
1696	between	47	88	s	s	0	0	216.40100405474942	s47-s88_cs-cs_o0-o0
1697	between	47	88	s	s	1	1	202.15472828460884	s47-s88_cs-cs_o1-o1
1698	between	47	89	h	h	0	0	93.85780156862245	s47-s89_ch-ch_o0-o0
1699	between	47	89	h	h	1	1	110.28061999213075	s47-s89_ch-ch_o1-o1
1700	between	47	89	k	k	0	0	102.43532298384237	s47-s89_ck-ck_o0-o0
1701	between	47	89	k	k	1	1	96.81881559760718	s47-s89_ck-ck_o1-o1
1702	between	47	89	s	s	0	0	117.80728052924542	s47-s89_cs-cs_o0-o0
1703	between	47	89	s	s	1	1	89.82875895197955	s47-s89_cs-cs_o1-o1
1704	between	47	90	h	h	0	0	113.81955305943822	s47-s90_ch-ch_o0-o0
1705	between	47	90	h	h	1	1	111.02520528080511	s47-s90_ch-ch_o1-o1
1706	between	47	90	k	k	0	0	121.95720905132589	s47-s90_ck-ck_o0-o0
1707	between	47	90	k	k	1	1	148.15326063625986	s47-s90_ck-ck_o1-o1
1708	between	47	90	s	s	0	0	108.89299917081587	s47-s90_cs-cs_o0-o0
1709	between	47	90	s	s	1	1	148.09656273593612	s47-s90_cs-cs_o1-o1
1710	between	47	91	h	h	0	0	121.66411002568228	s47-s91_ch-ch_o0-o0
1711	between	47	91	h	h	1	1	108.87586083046118	s47-s91_ch-ch_o1-o1
1712	between	47	91	k	k	0	0	122.46463799490999	s47-s91_ck-ck_o0-o0
1713	between	47	91	k	k	1	1	138.74619061568754	s47-s91_ck-ck_o1-o1
1714	between	47	91	s	s	0	0	212.05951413181663	s47-s91_cs-cs_o0-o0
1715	between	47	91	s	s	1	1	230.4427213478611	s47-s91_cs-cs_o1-o1
1716	between	47	92	h	h	0	0	108.39139991683167	s47-s92_ch-ch_o0-o0
1717	between	47	92	h	h	1	1	99.962372261169	s47-s92_ch-ch_o1-o1
1718	between	47	92	k	k	0	0	114.69198318046166	s47-s92_ck-ck_o0-o0
1719	between	47	92	k	k	1	1	113.78386168127051	s47-s92_ck-ck_o1-o1
1720	between	47	92	s	s	0	0	220.3902134104122	s47-s92_cs-cs_o0-o0
1721	between	47	92	s	s	1	1	113.54641964990473	s47-s92_cs-cs_o1-o1
1722	between	47	94	h	h	0	0	114.31199928690656	s47-s94_ch-ch_o0-o0
1723	between	47	94	h	h	1	1	132.83741353472223	s47-s94_ch-ch_o1-o1
1724	between	47	94	k	k	0	0	131.86630883287503	s47-s94_ck-ck_o0-o0
1725	between	47	94	k	k	1	1	122.84189421628601	s47-s94_ck-ck_o1-o1
1726	between	47	94	s	s	0	0	278.51005431480746	s47-s94_cs-cs_o0-o0
1727	between	47	94	s	s	1	1	219.40905082768467	s47-s94_cs-cs_o1-o1
1728	between	47	95	h	h	0	0	83.73186411423531	s47-s95_ch-ch_o0-o0
1729	between	47	95	h	h	1	1	89.217790987115	s47-s95_ch-ch_o1-o1
1730	between	47	95	k	k	0	0	91.91508408362705	s47-s95_ck-ck_o0-o0
1731	between	47	95	k	k	1	1	96.84839238037466	s47-s95_ck-ck_o1-o1
1732	between	47	95	s	s	0	0	113.72824297624275	s47-s95_cs-cs_o0-o0
1733	between	47	95	s	s	1	1	113.68559545219404	s47-s95_cs-cs_o1-o1
1734	between	47	97	h	h	0	0	100.03244328519345	s47-s97_ch-ch_o0-o0
1735	between	47	97	h	h	1	1	125.99247663062661	s47-s97_ch-ch_o1-o1
1736	between	47	97	k	k	0	0	119.67086360759268	s47-s97_ck-ck_o0-o0
1737	between	47	97	k	k	1	1	133.0740451727677	s47-s97_ck-ck_o1-o1
1738	between	47	97	s	s	0	0	110.2053815564553	s47-s97_cs-cs_o0-o0
1739	between	47	97	s	s	1	1	107.50291688091997	s47-s97_cs-cs_o1-o1
1740	between	47	99	h	h	0	0	101.47965902011737	s47-s99_ch-ch_o0-o0
1741	between	47	99	h	h	1	1	94.28632551536775	s47-s99_ch-ch_o1-o1
1742	between	47	99	k	k	0	0	104.201444115588	s47-s99_ck-ck_o0-o0
1743	between	47	99	k	k	1	1	155.09768885716343	s47-s99_ck-ck_o1-o1
1744	between	47	99	s	s	0	0	127.37599552214103	s47-s99_cs-cs_o0-o0
1745	between	47	99	s	s	1	1	108.51084883421845	s47-s99_cs-cs_o1-o1
1746	between	53	57	h	h	0	0	97.73943481863733	s53-s57_ch-ch_o0-o0
1747	between	53	57	h	h	1	1	119.94891316647526	s53-s57_ch-ch_o1-o1
1748	between	53	57	k	k	0	0	117.75352948673034	s53-s57_ck-ck_o0-o0
1749	between	53	57	k	k	1	1	133.6123419363625	s53-s57_ck-ck_o1-o1
1750	between	53	57	s	s	0	0	134.96524785079674	s53-s57_cs-cs_o0-o0
1751	between	53	57	s	s	1	1	125.21123163519124	s53-s57_cs-cs_o1-o1
1752	between	53	58	h	h	0	0	97.76578605627692	s53-s58_ch-ch_o0-o0
1753	between	53	58	h	h	1	1	110.13197183110658	s53-s58_ch-ch_o1-o1
1754	between	53	58	k	k	0	0	103.88041617474823	s53-s58_ck-ck_o0-o0
1755	between	53	58	k	k	1	1	115.6746809115657	s53-s58_ck-ck_o1-o1
1756	between	53	58	s	s	0	0	175.18746904143399	s53-s58_cs-cs_o0-o0
1757	between	53	58	s	s	1	1	151.4317741154598	s53-s58_cs-cs_o1-o1
1758	between	53	59	h	h	0	0	89.02184720563666	s53-s59_ch-ch_o0-o0
1759	between	53	59	h	h	1	1	95.54904329980047	s53-s59_ch-ch_o1-o1
1760	between	53	59	k	k	0	0	117.22665593021533	s53-s59_ck-ck_o0-o0
1761	between	53	59	k	k	1	1	120.35498087269707	s53-s59_ck-ck_o1-o1
1762	between	53	59	s	s	0	0	105.68355904537174	s53-s59_cs-cs_o0-o0
1763	between	53	59	s	s	1	1	123.38017949972595	s53-s59_cs-cs_o1-o1
1764	between	53	60	h	h	0	0	99.62166211965474	s53-s60_ch-ch_o0-o0
1765	between	53	60	h	h	1	1	100.48852917954939	s53-s60_ch-ch_o1-o1
1766	between	53	60	k	k	0	0	143.51549383488958	s53-s60_ck-ck_o0-o0
1767	between	53	60	k	k	1	1	123.2957986285299	s53-s60_ck-ck_o1-o1
1768	between	53	60	s	s	0	0	117.29998392232457	s53-s60_cs-cs_o0-o0
1769	between	53	60	s	s	1	1	134.32171594644694	s53-s60_cs-cs_o1-o1
1770	between	53	61	h	h	0	0	90.20881932561316	s53-s61_ch-ch_o0-o0
1771	between	53	61	h	h	1	1	95.18679471187625	s53-s61_ch-ch_o1-o1
1772	between	53	61	k	k	0	0	111.70221253889208	s53-s61_ck-ck_o0-o0
1773	between	53	61	k	k	1	1	123.50925630789474	s53-s61_ck-ck_o1-o1
1774	between	53	61	s	s	0	0	118.26522592125113	s53-s61_cs-cs_o0-o0
1775	between	53	61	s	s	1	1	135.31160139806062	s53-s61_cs-cs_o1-o1
1776	between	53	65	h	h	0	0	91.97769805989404	s53-s65_ch-ch_o0-o0
1777	between	53	65	h	h	1	1	85.877751313998	s53-s65_ch-ch_o1-o1
1778	between	53	65	k	k	0	0	115.72729051353089	s53-s65_ck-ck_o0-o0
1779	between	53	65	k	k	1	1	118.02354453673104	s53-s65_ck-ck_o1-o1
1780	between	53	65	s	s	0	0	116.964601355427	s53-s65_cs-cs_o0-o0
1781	between	53	65	s	s	1	1	133.56460061079812	s53-s65_cs-cs_o1-o1
1782	between	53	67	h	h	0	0	97.40150698275667	s53-s67_ch-ch_o0-o0
1783	between	53	67	h	h	1	1	108.62775488532303	s53-s67_ch-ch_o1-o1
1784	between	53	67	k	k	0	0	116.90263443859428	s53-s67_ck-ck_o0-o0
1785	between	53	67	k	k	1	1	101.30209186852751	s53-s67_ck-ck_o1-o1
1786	between	53	67	s	s	0	0	163.80523428474768	s53-s67_cs-cs_o0-o0
1787	between	53	67	s	s	1	1	127.31855217250136	s53-s67_cs-cs_o1-o1
1788	between	53	74	h	h	0	0	98.56158691550523	s53-s74_ch-ch_o0-o0
1789	between	53	74	h	h	1	1	114.63869747440634	s53-s74_ch-ch_o1-o1
1790	between	53	74	k	k	0	0	100.03365623920787	s53-s74_ck-ck_o0-o0
1791	between	53	74	k	k	1	1	134.28319196896382	s53-s74_ck-ck_o1-o1
1792	between	53	74	s	s	0	0	173.72686875288002	s53-s74_cs-cs_o0-o0
1793	between	53	74	s	s	1	1	149.8869689821158	s53-s74_cs-cs_o1-o1
1794	between	53	76	h	h	0	0	154.57768383042423	s53-s76_ch-ch_o0-o0
1795	between	53	76	h	h	1	1	96.54309814351241	s53-s76_ch-ch_o1-o1
1796	between	53	76	k	k	0	0	116.3627591124076	s53-s76_ck-ck_o0-o0
1797	between	53	76	k	k	1	1	115.43431176003023	s53-s76_ck-ck_o1-o1
1798	between	53	76	s	s	0	0	143.9055103595684	s53-s76_cs-cs_o0-o0
1799	between	53	76	s	s	1	1	156.88151581610524	s53-s76_cs-cs_o1-o1
1800	between	53	79	h	h	0	0	105.17561102036093	s53-s79_ch-ch_o0-o0
1801	between	53	79	h	h	1	1	113.62573794149847	s53-s79_ch-ch_o1-o1
1802	between	53	79	k	k	0	0	126.77600307822313	s53-s79_ck-ck_o0-o0
1803	between	53	79	k	k	1	1	126.91150834685608	s53-s79_ck-ck_o1-o1
1804	between	53	79	s	s	0	0	136.34773095308694	s53-s79_cs-cs_o0-o0
1805	between	53	79	s	s	1	1	113.88897403211931	s53-s79_cs-cs_o1-o1
1806	between	53	80	h	h	0	0	139.18300310745232	s53-s80_ch-ch_o0-o0
1807	between	53	80	h	h	1	1	135.9809878545696	s53-s80_ch-ch_o1-o1
1808	between	53	80	k	k	0	0	157.92614691526106	s53-s80_ck-ck_o0-o0
1809	between	53	80	k	k	1	1	172.89726547212845	s53-s80_ck-ck_o1-o1
1810	between	53	80	s	s	0	0	156.85349877595877	s53-s80_cs-cs_o0-o0
1811	between	53	80	s	s	1	1	152.63505124574354	s53-s80_cs-cs_o1-o1
1812	between	53	81	h	h	0	0	100.66721153449686	s53-s81_ch-ch_o0-o0
1813	between	53	81	h	h	1	1	125.38651484823207	s53-s81_ch-ch_o1-o1
1814	between	53	81	k	k	0	0	125.57923397308409	s53-s81_ck-ck_o0-o0
1815	between	53	81	k	k	1	1	123.13477380897162	s53-s81_ck-ck_o1-o1
1816	between	53	81	s	s	0	0	164.50675186767864	s53-s81_cs-cs_o0-o0
1817	between	53	81	s	s	1	1	188.1477309441588	s53-s81_cs-cs_o1-o1
1818	between	53	87	h	h	0	0	104.39436405443601	s53-s87_ch-ch_o0-o0
1819	between	53	87	h	h	1	1	95.07570304863282	s53-s87_ch-ch_o1-o1
1820	between	53	87	k	k	0	0	122.77474030135195	s53-s87_ck-ck_o0-o0
1821	between	53	87	k	k	1	1	101.4576286425706	s53-s87_ck-ck_o1-o1
1822	between	53	87	s	s	0	0	151.52794415047742	s53-s87_cs-cs_o0-o0
1823	between	53	87	s	s	1	1	188.45887923980965	s53-s87_cs-cs_o1-o1
1824	between	53	88	h	h	0	0	125.79597824130948	s53-s88_ch-ch_o0-o0
1825	between	53	88	h	h	1	1	136.9241646308569	s53-s88_ch-ch_o1-o1
1826	between	53	88	k	k	0	0	174.0926625623414	s53-s88_ck-ck_o0-o0
1827	between	53	88	k	k	1	1	175.37486468765738	s53-s88_ck-ck_o1-o1
1828	between	53	88	s	s	0	0	224.5398607417195	s53-s88_cs-cs_o0-o0
1829	between	53	88	s	s	1	1	201.59518526103275	s53-s88_cs-cs_o1-o1
1830	between	53	89	h	h	0	0	76.4870530360999	s53-s89_ch-ch_o0-o0
1831	between	53	89	h	h	1	1	102.09698071507849	s53-s89_ch-ch_o1-o1
1832	between	53	89	k	k	0	0	102.26378652088695	s53-s89_ck-ck_o0-o0
1833	between	53	89	k	k	1	1	92.45780949054864	s53-s89_ck-ck_o1-o1
1834	between	53	89	s	s	0	0	140.27476484397093	s53-s89_cs-cs_o0-o0
1835	between	53	89	s	s	1	1	114.66165194832732	s53-s89_cs-cs_o1-o1
1836	between	53	90	h	h	0	0	116.4308252139038	s53-s90_ch-ch_o0-o0
1837	between	53	90	h	h	1	1	108.68381578138384	s53-s90_ch-ch_o1-o1
1838	between	53	90	k	k	0	0	132.6375223514618	s53-s90_ck-ck_o0-o0
1839	between	53	90	k	k	1	1	160.8611717387311	s53-s90_ck-ck_o1-o1
1840	between	53	90	s	s	0	0	140.32354296688197	s53-s90_cs-cs_o0-o0
1841	between	53	90	s	s	1	1	181.39775201623448	s53-s90_cs-cs_o1-o1
1842	between	53	91	h	h	0	0	92.41655190380612	s53-s91_ch-ch_o0-o0
1843	between	53	91	h	h	1	1	89.97559733187204	s53-s91_ch-ch_o1-o1
1844	between	53	91	k	k	0	0	113.81191779680825	s53-s91_ck-ck_o0-o0
1845	between	53	91	k	k	1	1	123.9457560473645	s53-s91_ck-ck_o1-o1
1846	between	53	91	s	s	0	0	202.22793288180242	s53-s91_cs-cs_o0-o0
1847	between	53	91	s	s	1	1	202.01624050931147	s53-s91_cs-cs_o1-o1
1848	between	53	92	h	h	0	0	115.38498059822395	s53-s92_ch-ch_o0-o0
1849	between	53	92	h	h	1	1	103.81610379490242	s53-s92_ch-ch_o1-o1
1850	between	53	92	k	k	0	0	126.59945009063284	s53-s92_ck-ck_o0-o0
1851	between	53	92	k	k	1	1	111.17687966707675	s53-s92_ck-ck_o1-o1
1852	between	53	92	s	s	0	0	241.2594422867521	s53-s92_cs-cs_o0-o0
1853	between	53	92	s	s	1	1	131.13514042092646	s53-s92_cs-cs_o1-o1
1854	between	53	94	h	h	0	0	102.54136551735424	s53-s94_ch-ch_o0-o0
1855	between	53	94	h	h	1	1	113.45277906360131	s53-s94_ch-ch_o1-o1
1856	between	53	94	k	k	0	0	130.29050435987295	s53-s94_ck-ck_o0-o0
1857	between	53	94	k	k	1	1	125.93863859417196	s53-s94_ck-ck_o1-o1
1858	between	53	94	s	s	0	0	271.81055312906415	s53-s94_cs-cs_o0-o0
1859	between	53	94	s	s	1	1	187.7400145439264	s53-s94_cs-cs_o1-o1
1860	between	53	95	h	h	0	0	77.0686490084388	s53-s95_ch-ch_o0-o0
1861	between	53	95	h	h	1	1	85.81146037885411	s53-s95_ch-ch_o1-o1
1862	between	53	95	k	k	0	0	82.44251126986522	s53-s95_ck-ck_o0-o0
1863	between	53	95	k	k	1	1	73.42185462860334	s53-s95_ck-ck_o1-o1
1864	between	53	95	s	s	0	0	116.92399093929326	s53-s95_cs-cs_o0-o0
1865	between	53	95	s	s	1	1	118.38429661771619	s53-s95_cs-cs_o1-o1
1866	between	53	97	h	h	0	0	104.85747871658909	s53-s97_ch-ch_o0-o0
1867	between	53	97	h	h	1	1	125.65287305195915	s53-s97_ch-ch_o1-o1
1868	between	53	97	k	k	0	0	128.5846889267858	s53-s97_ck-ck_o0-o0
1869	between	53	97	k	k	1	1	139.53318156191872	s53-s97_ck-ck_o1-o1
1870	between	53	97	s	s	0	0	122.33169978497294	s53-s97_cs-cs_o0-o0
1871	between	53	97	s	s	1	1	131.18601878731837	s53-s97_cs-cs_o1-o1
1872	between	53	99	h	h	0	0	75.9930083699803	s53-s99_ch-ch_o0-o0
1873	between	53	99	h	h	1	1	103.01829261363751	s53-s99_ch-ch_o1-o1
1874	between	53	99	k	k	0	0	91.84510794113956	s53-s99_ck-ck_o0-o0
1875	between	53	99	k	k	1	1	130.94392301578037	s53-s99_ck-ck_o1-o1
1876	between	53	99	s	s	0	0	113.6966450511735	s53-s99_cs-cs_o0-o0
1877	between	53	99	s	s	1	1	112.82800198126125	s53-s99_cs-cs_o1-o1
1878	between	57	58	h	h	0	0	126.66482288353573	s57-s58_ch-ch_o0-o0
1879	between	57	58	h	h	1	1	130.45798420488518	s57-s58_ch-ch_o1-o1
1880	between	57	58	k	k	0	0	119.78617394504269	s57-s58_ck-ck_o0-o0
1881	between	57	58	k	k	1	1	142.78233525628505	s57-s58_ck-ck_o1-o1
1882	between	57	58	s	s	0	0	192.62778191508505	s57-s58_cs-cs_o0-o0
1883	between	57	58	s	s	1	1	170.6631492034326	s57-s58_cs-cs_o1-o1
1884	between	57	59	h	h	0	0	124.41670311544965	s57-s59_ch-ch_o0-o0
1885	between	57	59	h	h	1	1	120.93175623554929	s57-s59_ch-ch_o1-o1
1886	between	57	59	k	k	0	0	130.8915598315491	s57-s59_ck-ck_o0-o0
1887	between	57	59	k	k	1	1	172.17160281246257	s57-s59_ck-ck_o1-o1
1888	between	57	59	s	s	0	0	135.5668461202791	s57-s59_cs-cs_o0-o0
1889	between	57	59	s	s	1	1	137.52976444514516	s57-s59_cs-cs_o1-o1
1890	between	57	60	h	h	0	0	119.64644875235008	s57-s60_ch-ch_o0-o0
1891	between	57	60	h	h	1	1	125.82207271339588	s57-s60_ch-ch_o1-o1
1892	between	57	60	k	k	0	0	139.0108859176547	s57-s60_ck-ck_o0-o0
1893	between	57	60	k	k	1	1	161.937525509143	s57-s60_ck-ck_o1-o1
1894	between	57	60	s	s	0	0	134.2858251938294	s57-s60_cs-cs_o0-o0
1895	between	57	60	s	s	1	1	126.49251654338286	s57-s60_cs-cs_o1-o1
1896	between	57	61	h	h	0	0	117.97370357546205	s57-s61_ch-ch_o0-o0
1897	between	57	61	h	h	1	1	134.53923696985586	s57-s61_ch-ch_o1-o1
1898	between	57	61	k	k	0	0	130.1559132933433	s57-s61_ck-ck_o0-o0
1899	between	57	61	k	k	1	1	151.3794099809332	s57-s61_ck-ck_o1-o1
1900	between	57	61	s	s	0	0	142.23691177009758	s57-s61_cs-cs_o0-o0
1901	between	57	61	s	s	1	1	146.97486493767755	s57-s61_cs-cs_o1-o1
